#;Text;Notes;Owner;;
329;Under my Grand Master tutelage, you will learn to make leather armor your ultimate defense.  Not only will it protect you in melee but will also protect you from the elemental spells of Earth, Air, Fire and Water.  This skill can be yours if you have reached a Master skill level of 10 with leather armor and pay me 7000 gold.;Grand Master Leather (4);James;;
330;Chain armor is more durable than leather and offers more protection.  It keeps those who wish you dead from harming you.  With the Expert skill in chain armor, you will cut the penalty to your weapon's recovery caused by wearing armor in half.  This skill can be yours for 1000 gold and proof of a skill level of 4 in chain.;Expert Chain (2);James;;
331;Mastery of chain armor eliminates the penalty to your weapon's recovery caused by wearing armor.  I will teach you Mastery of chain armor if you have reached an Expert skill level of 7 and pay me 3000 gold.;Master Chain (13);James;;
332;Under my Grand Master tutelage, you will learn to make chain armor your ultimate defense.  Under my instruction you will learn to use chain to take less damage from the physical blows that hit you.  This skill can be yours if you have reached a Master skill level of 10 with chain armor and pay me 7000 gold.;Grand Master Chain (3);James;;
333;"Plate armor is the ultimate protection; compared to it, leather and chain are nothing.  With the Expert skill in plate armor, you will cut the penalty to your weapon's recovery caused by wearing armor in half.  This skill can be yours for 1000 gold and proof of a skill level of 4 in plate.";Expert Plate (1);James;;
334;Mastery of plate armor cuts the amount of damage from physical attacks in half.  I will teach you Mastery of plate armor if you have reached an Expert skill level of 7 and pay me 3000 gold.;Master Plate (2);James;;
335;Grand Mastery of plate armor eliminates the penalty to your weapon's recovery caused by wearing armor.  I will teach you Grand Mastery of plate armor if you have reached a Master skill level of 10 and pay me 7000 gold.;Grand Master Plate (5);James;;
336;With Expert Fire Magic you can learn all of the Expert spells for Fire.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Fire Magic can be yours if you have a skill level of 4 in Fire Magic and can pay the price of 1000 gold.;Expert Fire_Magic (2);James;;
337;With Master Fire Magic you can learn all of the Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Master Fire Magic can be yours if you have an Expert skill level of 7 in Fire Magic and can pay the price of 4000 gold.;Master Fire_Magic (7);James;;
338;With Grand Master Fire Magic you can learn all of the Grand Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Grand Master Fire Magic can be yours if you have a Master skill level of 10 in Fire Magic and can pay the price of 8000 gold.;Grand Master Fire_Magic (11);James;;
339;With Expert Air Magic you can learn all of the Expert spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Air Magic can be yours if you have a skill level of 4 in Air Magic and can pay the price of 1000 gold.;Expert Air_Magic (1);James;;
340;With Master Air Magic you can learn all of the Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Master Air Magic can be yours if you have a Expert skill level of 7 in Air Magic and can pay the price of 4000 gold.;Master Air_Magic (1);James;;
341;With Grand Master Air Magic you can learn all of the Grand Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Grand Master Air Magic can be yours if you have a Master skill level of 10 in Air Magic and can pay the price of 8000 gold.;Grand Master Air_Magic (9);James;;
342;With Expert Water Magic you can learn all of the Expert spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Water Magic can be yours if you have a skill level of 4 in Water Magic and can pay the price of 1000 gold.;Expert Water_Magic (2);James;;
343;With Master Water Magic you can learn all of the Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Master Water Magic can be yours if you have an Expert skill level of 7 in Water Magic and can pay the price of 4000 gold.;Master Water_Magic (4);James;;
344;With Grand Master Water Magic you can learn the Grand Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Grand Master Water Magic can be yours if you have a Master skill level of 10 in Water Magic and can pay the price of 8000 gold.;Grand Master Water_Magic (12);James;;
345;With Expert Earth Magic you can learn all of the Expert spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Earth Magic can be yours if you have a skill level of 4 in Earth Magic and can pay the price of 1000 gold.;Expert Earth_Magic (1);James;;
346;With Master Earth Magic you can learn all of the Master spells for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Master Earth Magic can be yours if you have an Expert skill level of 7 in Earth Magic and can pay the price of 4000 gold.;Master Earth_Magic (8);James;;
347;With Grand Master Earth Magic you can learn the Grand Master spell for this element.  Higher level spells may prove more potent and of greater assistance to your party.  Grand Master Earth Magic can be yours if you have a Master skill level of 10 in Earth Magic, and can pay the price of 8000 gold.;Grand Master Earth_Magic (10);James;;
348;With Expert Spirit Magic you can learn all of the Expert spells for this devotion.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Spirit Magic can be yours if you have a skill level of 4 in Spirit Magic and can pay the price of 1000 gold.;Expert Spirit_Magic (2);James;;
349;With Master Spirit Magic you can learn all of the Master spells for this devotion.  Higher level spells may prove more potent and of greater assistance to your party.  Master Spirit Magic can be yours if you have an Expert skill level of 7 in Spirit Magic and can pay the price of 4000 gold.;Master Spirit_Magic (5);James;;
350;With Grand Master Spirit Magic you can learn all of the Grand Master spells for this devotion.  Higher level spells may prove more potent and of greater assistance to your party.  Grand Master Spirit Magic can be yours if you have a Master skill level of 10 in Spirit Magic and can pay the price of 8000 gold.;Grand Master Spirit_Magic (8);James;;
351;With Expert Mind Magic you can learn all of the Expert spells for this devotion.  Higher level spells may prove more potent and of greater assistance to your party.  Expert Mind Magic can be yours if you have a skill level of 4 in mind Magic and can pay the price of 1000 gold.;Expert Mind_Magic (3);James;;
352;With Master Mind Magic you can learn all of the Master spells for this devotion.  Higher level spells may prove more potent and of greater assistance to your party.  Master Mind Magic can be yours if you have an Expert skill level of 7 in Mind Magic and can pay the price of 4000 gold.;Master Mind_Magic (7);James;;
